id,Tournament Name,Date,Placement,Start Placement,End Placement,Tier,Team,Opposing Team,Score,Opposing Score,Earnings
Lil,Russian e-Sports Cup 2017,2017-05-28,1st,1.0,,Major,Virtus.pro,Team Empire,2,0,24948
Lil,DreamLeague Season 7 EU Division,2017-05-21,4th,4.0,,Major,Virtus.pro,,,,8000
Lil,Mr. Cat Invitational Europe,2017-05-18,1st,1.0,,Major,Virtus.pro,Team Empire,2,1,25000
Lil,The Kiev Major 2017,2017-04-30,2nd,2.0,,Premier,Virtus.pro,OG,2,3,500000
Lil,Dota 2 Champions League Season 10,2017-02-15,9 - 16th,9.0,16.0,Minor,Team Spirit,Hive,0,1,0
Lil,Dota Pit League Season 5,2017-01-22,5 - 6th,5.0,6.0,Premier,Virtus.pro,Team Faceless,0,1,0
Lil,ESL One Genting 2017,2017-01-08,3 - 4th,3.0,4.0,Premier,Virtus.pro,Digital Chaos,0,2,22500
Lil,The Boston Major 2016,2016-12-09,5 - 8th,5.0,8.0,Premier,Virtus.pro,Evil Geniuses,0,2,125000
Lil,The Summit 6,2016-11-20,1st,1.0,,Premier,Virtus.pro,OG,3,0,42500
Lil,DreamLeague Season 6 League Play,2016-11-08,2nd,2.0,,Major,Virtus.pro,,,,0
Lil,BTS Europe #4,2016-09-26,1st,1.0,,Minor,Virtus.pro,Elements Pro Gaming,2,1,2500
Lil,ProDotA Cup Europe #7,2016-07-13,2nd,2.0,,Minor,Polarity,ALTERNATE aTTaX,2,3,1000
Lil,Loot Market Invitational,2016-07-12,1st,1.0,,Minor,Polarity,The Imperial,3,0,2500
Lil,WellPlay Invitational #2,2016-06-10,3rd,3.0,,Minor,Polarity,Danish Bears,0,2,0
Lil,NVIDIA Dota 2 CIS Cup Series Grand Final #5,2016-04-27,3 - 4th,3.0,4.0,Monthly,Polarity,Enso,0,1,0
Lil,BTS Europe #3,2016-04-14,2nd,2.0,,Minor,Polarity,Team Liquid,1,3,3000
Lil,Dota Pit League Season 4,2016-03-19,5 - 8th,5.0,8.0,Premier,Virtus.pro,CompLexity Gaming,0,2,0
Lil,The Shanghai Major 2016,2016-03-03,9 - 12th,9.0,12.0,Premier,Virtus.pro,OG,0,1,45000
Lil,Captains Draft 3.0,2016-02-13,7 - 8th,7.0,8.0,Major,Virtus.pro,Mamas Boys,0,2,4345
Lil,StarLadder i-League StarSeries Season 1,2016-01-14,7 - 12th,7.0,12.0,Premier,Virtus.pro,,,,5047
Lil,D2CL Christmas Charity Magic,2015-12-23,1st,1.0,,Major,Virtus.pro,HellRaisers,3,0,20090
Lil,The Summit 4,2015-12-13,2nd,2.0,,Premier,Virtus.pro,Evil Geniuses,2,3,25845
Lil,The Defense Season 5,2015-12-06,5 - 12th,5.0,12.0,Major,Virtus.pro,,,,0
Lil,The Frankfurt Major 2015,2015-11-19,7 - 8th,7.0,8.0,Premier,Virtus.pro,OG,1,2,105000
Lil,Nanyang Dota 2 Championships,2015-10-29,5 - 6th,5.0,6.0,Premier,Virtus.pro,Team Liquid,0,1,8807
Lil,MLG World Finals,2015-10-17,5 - 6th,5.0,6.0,Premier,Virtus.pro,Evil Geniuses,1,2,11398
Lil,ESL One New York 2015,2015-10-03,5 - 8th,5.0,8.0,Premier,Virtus.pro,Invictus Gaming,1,2,14331
Lil,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-24,2nd,2.0,,Major,Virtus.pro,Team Secret,0,2,22500
Lil,The International 2015,2015-08-07,5 - 6th,5.0,6.0,Premier,Virtus.pro,LGD Gaming,0,2,1197925
Lil,Dota Pit League Season 3,2015-07-06,3rd,3.0,,Premier,Virtus.pro,Cloud9,1,3,39807
Lil,Esportal Dota 2 League,2015-07-05,1st,1.0,,Premier,Virtus.pro,Team Empire,3,2,32000
Lil,ESL One Frankfurt 2015,2015-06-21,3 - 4th,3.0,4.0,Premier,Virtus.pro,Evil Geniuses,0,2,29620
Lil,DreamLeague Season 3,2015-06-15,1st,1.0,,Premier,Virtus.pro,Natus Vincere,3,2,54875
Lil,joinDOTA MLG Pro League Season 2,2015-06-06,5 - 6th,5.0,6.0,Premier,Virtus.pro,Fnatic,0,1,8362
Lil,RoG Play It Cool Dota 2 Invitational,2015-05-03,1st,1.0,,Major,Virtus.pro,Alliance,2,0,12500
Lil,Esportal Dota 2 League Invitational Tournament 2,2015-02-18,1st,1.0,,Minor,ASUS Polar,Power Rangers,3,2,2835
Lil,Alienware Area 51 Dota 2 Cup,2015-01-21,5 - 8th,5.0,8.0,Minor,ASUS Polar,Ninjas in Pyjamas,0,2,0
Lil,StarLadder StarSeries Season 11,2015-01-18,2nd,2.0,,Premier,Virtus.pro Polar,Team Empire,1,3,17304
Lil,Dota Pit League Season 2,2014-12-23,2nd,2.0,,Premier,Virtus.pro Polar,Team Secret,0,3,16120
Lil,Battle of Central Europe Season 3,2014-12-19,1st,1.0,,Major,Virtus.pro Polar,HellRaisers,3,2,21000
Lil,joinDOTA Masters XIV,2014-12-16,5 - 8th,5.0,8.0,Minor,Virtus.pro Polar,Hehe united,1,2,0
Lil,Esportal Dota 2 League Invitational Tournament 1,2014-12-14,2nd,2.0,,Major,Virtus.pro Polar,Team Empire,2,3,4361
Lil,EIZO Cup #13,2014-12-14,3 - 4th,3.0,4.0,Monthly,Virtus.pro Polar,Gplay,0,1,0
Lil,Yard Red Festival,2014-12-07,1st,1.0,,Minor,Virtus.pro Polar,HellRaisers,3,0,2500
Lil,DreamLeague Season 2,2014-11-28,4th,4.0,,Premier,Virtus.pro Polar,Cloud9,0,2,9056
Lil,Excellent Moscow Cup 2,2014-09-27,3rd,3.0,,Premier,Virtus.pro Polar,Team Empire,0,2,11336
Lil,Game Show League Season 1,2014-09-13,1st,1.0,,Major,NVMI,Natus Vincere,2,0,20000
Lil_kin6,Experience League,2017-11-03,2nd,2.0,,Minor,STARS,Continuum,2,3,1577
Lil_kin6,Pichau Masters 2017,2017-10-08,4th,4.0,,Minor,STARS,Midas Club Victory,1,2,0
Lil_kin6,KOD League Season V,2017-07-29,3rd,3.0,,Minor,STARS,Thunder Predator,0,2,0
Lil_kin6,ProDotA Cup Americas #10,2017-07-27,4th,4.0,,Minor,STARS,Big Fan,0,2,0
Lil_kin6,Brasil Game Cup 2017 Rio,2017-04-02,3 - 4th,3.0,4.0,Minor,Jungles King,Midas Club Elite,0,2,0
Lil_kin6,Xtreme League #2,2016-06-26,2nd,2.0,,Minor,PaiN Gaming,T Show,1,3,6085
Lil_kin6,KOD League Season III,2016-06-18,13 - 16th,13.0,16.0,Minor,PaiN Gaming,Vultur,-,W,0
Lil_kin6,Copa de Abertura LBEE,2016-05-29,4th,4.0,,Minor,PaiN Gaming,G3nerationX,0,2,292
Lil_kin6,ProDotA Cup Americas #5,2016-05-24,5 - 6th,5.0,6.0,Minor,PaiN Gaming,Team Freedom,0,2,0
Lil_kin6,BTS Americas #4,2016-03-25,5 - 8th,5.0,8.0,Minor,PaiN Gaming,Infamous,0,2,0
Lil_kin6,ProDotA Cup Americas #4,2016-03-14,9 - 10th,9.0,10.0,Minor,PaiN Gaming,,,,0
Lil_kin6,Brasil Game Cup 2015,2015-10-12,2nd,2.0,,Minor,T Show,PaiN Gaming,0,3,3864
Lil_kin6,Xtreme League #1,2015-09-20,2nd,2.0,,Minor,T Show,PaiN Gaming,0,2,381
Limmp,EPICENTER XL,2018-05-03,9 - 10th,9.0,10.0,Premier,CompLexity Gaming,,,,10000
Limmp,The Bucharest Major,2018-03-07,9 - 11th,9.0,11.0,Premier,CompLexity Gaming,OpTic Gaming,0,1,0
Limmp,ESL One Katowice 2018,2018-02-20,13 - 16th,13.0,16.0,Premier,CompLexity Gaming,OpTic Gaming,1,2,5000
Limmp,StarLadder i-League Invitational Season 4,2018-02-03,5 - 6th,5.0,6.0,Major,CompLexity Gaming,LGD Gaming,1,2,15000
Limmp,ESL One Genting 2018,2018-01-24,9 - 12th,9.0,12.0,Major,CompLexity Gaming,VGJ.Thunder,0,2,4000
Limmp,Captains Draft 4.0,2018-01-06,5 - 8th,5.0,8.0,Major,CompLexity Gaming,Vici Gaming,0,2,12000
Limmp,DOTA Summit 8,2017-12-16,5th,5.0,,Major,CompLexity Gaming,OG,1,2,18000
Limmp,Perfect World Masters,2017-11-25,4th,4.0,,Major,CompLexity Gaming,LGD.Forever Young,1,2,18000
Limmp,World Cyber Arena 2017 North America Finals,2017-10-22,2nd,2.0,,Minor,CompLexity Gaming,VGJ.Storm,1,2,7250
Limmp,StarLadder i-League Invitational Season 3,2017-10-15,3 - 4th,3.0,4.0,Major,CompLexity Gaming,Mineski,1,2,30000
Limmp,The Final Match Season 1,2017-07-09,1st,1.0,,Major,Alliance,SG e-sports,3,1,21250
Limmp,StarLadder i-League Invitational Season 2,2017-05-20,5 - 6th,5.0,6.0,Premier,Alliance,Invictus Gaming,0,2,5000
Limmp,Dota 2 Champions League Season 10,2017-02-15,9 - 16th,9.0,16.0,Minor,Alliance,GUS Gaming,0,1,0
Limmp,Elimination Mode 3.0,2017-02-13,3 - 4th,3.0,4.0,Major,Alliance,OG,0,2,2500
Limmp,World Electronic Sports Games 2016,2017-01-15,3rd,3.0,,Premier,Alliance,Infamous,2,1,200000
Limmp,Royal Arena #2,2017-01-03,4th,4.0,,Minor,Alliance,Team Empire,0,2,0
Limmp,WellPlay Invitational #6,2016-12-22,1st,1.0,,Minor,Alliance,Team Empire,3,1,3500
Limmp,DreamLeague Season 6,2016-11-26,3rd,3.0,,Major,Alliance,Escape Gaming,1,2,30000
Limmp,Northern Arena BEAT Invitational,2016-11-12,5 - 6th,5.0,6.0,Premier,Alliance,Team NP,0,1,4000
Limmp,DreamLeague Season 6 League Play,2016-11-08,5th,5.0,,Major,Alliance,,,,7000
Limmp,FACEIT Invitational,2016-10-17,5 - 8th,5.0,8.0,Major,Alliance,Team Liquid,0,1,0
Limmp,WESG 2016 Europe & CIS Finals,2016-10-09,3rd,3.0,,Major,Alliance,Ukraine,2,1,8991
Limmp,Dota 2 Champions League Season 8,2016-09-27,9 - 16th,9.0,16.0,Minor,Alliance,F.R.I.E.N.D.S.,0,1,0
Limmp,WCA2016 EU Main Qualifier,2016-08-31,3rd,3.0,,Major,Escape Gaming,Vega Squadron,2,3,6785
Limmp,StarLadder i-League StarSeries Season 2,2016-07-22,7 - 8th,7.0,8.0,Premier,CompLexity Gaming,F.R.I.E.N.D.S.,1,2,7500
Limmp,Dota 2 Canada Cup - Season 7,2016-06-30,4th,4.0,,Minor,CompLexity Gaming,FDL,-,W,0
Limmp,ESL One Frankfurt 2016,2016-06-18,5 - 6th,5.0,6.0,Premier,CompLexity Gaming,Natus Vincere,0,2,12582
Limmp,The Manila Major 2016,2016-06-09,9 - 12th,9.0,12.0,Premier,CompLexity Gaming,Team Liquid,0,2,45000
Limmp,EPICENTER 2016,2016-05-14,4th,4.0,,Premier,CompLexity Gaming,Newbee,0,2,30000
Limmp,ESL One Manila 2016,2016-04-23,5 - 6th,5.0,6.0,Premier,CompLexity Gaming,Wings Gaming,1,2,12500
Limmp,Dota Pit League Season 4,2016-03-20,3 - 4th,3.0,4.0,Premier,CompLexity Gaming,MVP Phoenix,0,2,25386
Limmp,The Shanghai Major 2016,2016-03-05,5 - 6th,5.0,6.0,Premier,CompLexity Gaming,Evil Geniuses,0,2,202500
Limmp,Dota 2 Canada Cup - Season 6,2016-02-08,1st,1.0,,Major,CompLexity Gaming,Elite Wolves,3,0,24458
Limmp,MarsTV Dota 2 League 2015 Winter,2016-01-29,7 - 8th,7.0,8.0,Premier,CompLexity Gaming,Evil Geniuses,0,2,6941
Limmp,StarLadder i-League StarSeries Season 1,2016-01-14,7 - 12th,7.0,12.0,Premier,CompLexity Gaming,,,,5047
Limmp,The Defense Season 5,2015-12-06,5 - 12th,5.0,12.0,Major,Ninjas in Pyjamas,,,,0
Limmp,Game Show Global eSports Cup Season 1,2015-12-02,5 - 6th,5.0,6.0,Premier,CompLexity Gaming,,,,15000
Limmp,DreamLeague Season 4,2015-11-04,8th,8.0,,Major,Ninjas in Pyjamas,,,,3000
Limmp,Dota 2 Champions League Season 6,2015-10-27,5 - 8th,5.0,8.0,Major,Ninjas in Pyjamas,Team Empire,0,2,0
Limmp,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-24,3rd,3.0,,Major,Ninjas in Pyjamas,Alliance,2,0,15000
Limmp,Alienware Summer's End Cup,2015-09-13,3 - 4th,3.0,4.0,Minor,Ninjas in Pyjamas,Golden Boys,1,2,1500
Limmp,Dota Pit League Season 3,2015-07-03,4th,4.0,,Premier,Ninjas in Pyjamas,Cloud9,0,2,21230
Limmp,DreamLeague Season 3,2015-06-15,3rd,3.0,,Premier,Ninjas in Pyjamas,Virtus.pro,0,3,19937
Limmp,Esport SM 2015,2015-06-13,1st,1.0,,Minor,Ninjas in Pyjamas,Taco Life,2,0,12500
Limmp,joinDOTA MLG Pro League Season 2,2015-06-07,1st,1.0,,Premier,Ninjas in Pyjamas,Alliance,2,1,66899
Limmp,Dota 2 Champions League Season 5,2015-05-10,4th,4.0,,Premier,Ninjas in Pyjamas,Burden United,1,2,7950
Limmp,RoG Play It Cool Dota 2 Invitational,2015-05-03,3 - 4th,3.0,4.0,Major,Ninjas in Pyjamas,Virtus.pro,0,2,5000
Limmp,joinDOTA MLG Pro League Season 1,2015-04-12,3rd,3.0,,Premier,Ninjas in Pyjamas,Evil Geniuses,1,2,12969
Limmp,Major All Stars Dota 2 Tournament,2015-03-22,3rd,3.0,,Major,Ninjas in Pyjamas,Team Empire,1,2,11198
Limmp,Esportal Dota 2 League Invitational Tournament 3,2015-03-05,1st,1.0,,Minor,Ninjas in Pyjamas,Power Rangers,3,2,3500
Limmp,joinDOTA Masters XVI,2015-02-27,3 - 4th,3.0,4.0,Minor,Ninjas in Pyjamas,Vega Squadron,0,2,0
Limmp,EIZO Cup #13,2014-12-13,5 - 8th,5.0,8.0,Monthly,CompLexity Gaming,Gplay,0,1,0
Limmp,Dota Pit League Season 2,2014-12-11,7 - 8th,7.0,8.0,Premier,CompLexity Gaming,Cloud9,0,2,2015
Limmp,GIGABYTE Challenge #11,2014-12-10,3 - 4th,3.0,4.0,Monthly,CompLexity Gaming,HellRaisers,0,1,0
Limmp,Battle of America,2014-12-05,2nd,2.0,,Minor,CompLexity Gaming,Wheel Whreck While Whistling,2,3,1500
Limmp,Esportal Dota 2 League Open Tournament 1,2014-11-30,5 - 8th,5.0,8.0,Minor,CompLexity Gaming,Balkan Bears,0,2,0
Limmp,BountyHunter America Showdown #2,2014-08-24,4 - 5th,4.0,5.0,Minor,StayGreen,Union Gaming,1,2,0
Lin,World Electronic Sports Games 2017,2018-03-18,4th,4.0,,Premier,Rock.Y,Greece,0,2,70000
Lin,ANGGAME China vs SEA - Online Final,2018-03-02,5 - 6th,5.0,6.0,Minor,Rock.Y,Eclipse (Team),0,2,0
Lin,WESG 2017 APAC Finals,2018-01-14,1st,1.0,,Minor,Rock.Y,Keen Gaming,2,1,40000
Lin,ProDotA Cup China #2,2017-12-30,2nd,2.0,,Minor,Rock.Y,IG Vitality,0,3,500
Lin,H-Cup Season 9,2017-12-29,9 - 12th,9.0,12.0,Weekly,Rock.Y,,,,0
Lin,H-Cup Season 8,2017-12-15,13 - 16th,13.0,16.0,Weekly,Rock.Y,,,,0
Lin,ProDotA Cup China #1,2017-11-17,9 - 10th,9.0,10.0,Minor,Rock.Y,,,,0
Lin,WESG 2017 China Finals,2017-09-10,2nd,2.0,,Minor,Rock.Y,EHOME,1,2,7717
Lin,Niu League 2017 Season 2,2017-05-11,1st,1.0,,Minor,Rock.Y,CDEC Avenger,3,0,4500
Lin,Dota2 ACE - Provisional,2016-12-26,13 - 16th,13.0,16.0,Major,Newbee Young,EHOME.Keen,0,2,0
Lin,Dota2 Professional League Season 2 - Secondary,2016-12-13,3rd,3.0,,Major,Newbee Young,,,,10000
Lin,Shanghai Dota 2 Open #2,2016-09-29,9 - 12th,9.0,12.0,Major,Newbee Young,,,,0
Lin,VPGame Pro League Season 2,2016-07-27,5 - 6th,5.0,6.0,Major,TongFu,CDEC Avenger,0,2,0
Lin,Pro Gamer League 2016 - Summer,2016-07-23,5 - 8th,5.0,8.0,Major,TongFu,,,,0
Lin,Dota2 Professional League Season 1,2016-07-17,12th,12.0,,Major,TongFu,CDEC Youth,0,2,5000
Lin,WCA2016 CN Qualifiers S2,2016-07-15,4th,4.0,,Major,TongFu,CDEC Youth,0,2,1499
Lin,G-League 2016,2016-07-09,1st,1.0,,Major,TongFu,Invictus Gaming,3,2,37410
Lin,H-Cup Season 7,2016-06-16,5 - 8th,5.0,8.0,Weekly,TongFu,,,,0
Lin,H-Cup Season 6,2016-04-21,5 - 8th,5.0,8.0,Weekly,TongFu,,,,0
Lin,H-Cup Season 5,2016-04-10,2nd,2.0,,Weekly,TongFu,Newbee,0,2,768
Lin,WCA2016 CN Qualifiers S1,2016-04-10,3rd,3.0,,Major,TongFu,CDEC Youth,2,1,7638
Lin,H-Cup Season 4,2016-04-01,5 - 8th,5.0,8.0,Weekly,TongFu,,,,0
Lin,Shanghai Dota 2 Open Qualifier,2015-12-29,3 - 4th,3.0,4.0,Minor,TongFu,Newbee Young,0,2,3854
Lin,HuomaoTV Mid-summer League Season 1,2015-07-22,3rd,3.0,,Minor,Vici Gaming Potential,Newbee Young,0,2,2418
Lin,DouyuTV Dota 2 Tournament,2015-07-22,3rd,3.0,,Minor,Vici Gaming Potential,Newbee Young,0,2,3224
Lin,ESCC 2015,2015-07-05,5 - 8th,5.0,8.0,Minor,Vici Gaming Potential,,,,0
Lin,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-06-25,5 - 8th,5.0,8.0,Major,Vici Gaming Potential,HyperGloryTeam,0,2,3193
Lin,G-League 2015,2015-06-09,5 - 8th,5.0,8.0,Major,Vici Gaming Potential,CDEC Gaming,0,2,0
Lin,i-League Season 3,2015-05-21,7 - 8th,7.0,8.0,Premier,Vici Gaming Potential,Team Malaysia,0,2,6401
Lin,ECL 2015 Dota 2 Spring,2015-04-18,5 - 8th,5.0,8.0,Major,Vici Gaming Potential,,,,0
Lin,VPGame Pro League Season 1,2015-04-12,9 - 12th,9.0,12.0,Major,Vici Gaming Potential,TongFu,0,1,0
Lin,ECL 2014 Dota 2 Autumn,2014-11-15,5 - 10th,5.0,10.0,Major,LV Gaming,,,,0
Lin,National Electronic Sports Tournament 2014,2014-11-02,1st,1.0,,Premier,LV Gaming,LGD Gaming,2,1,32591
Lin,G-League 2014,2014-10-25,5 - 8th,5.0,8.0,Major,LV Gaming,Speed Gaming/Speed Gaming.cn,0,2,0
Lin,Sina Cup Supernova Dota 2 Open Season 5,2014-09-21,7 - 8th,7.0,8.0,Major,LV Gaming,LAI Gaming,0,1,0
Lin,The International 2014,2014-07-20,5 - 6th,5.0,6.0,Premier,LGD Gaming,Team DK/Team DK,1,2,655439
Lin,V Games Tournament,2014-06-25,5 - 8th,5.0,8.0,Major,HyperGloryTeam,Newbee,1,2,321
Lin,V Games Tournament,2014-06-25,9 - 12th,9.0,12.0,Major,LGD Gaming,,,,160
Lin,GEST The Challenge June,2014-06-21,4th,4.0,,Major,LGD Gaming,Newbee,0,2,0
Lin,CDEC New Star Challenge,2014-06-18,7 - 8th,7.0,8.0,Major,LGD Gaming,HyperGloryTeam,0,1,0
Lin,WVW National Electronic Sports Classic June,2014-06-17,5 - 8th,5.0,8.0,Major,LGD Gaming,Vici Gaming,0,2,160
Lin,MarsTV Dota 2 League 2014,2014-05-25,2nd,2.0,,Premier,LGD Gaming,Newbee,0,2,3260
Lin,WVW National Electronic Sports Classic April,2014-05-01,5 - 8th,5.0,8.0,Major,LGD Gaming,HyperGloryTeam,0,2,240
Lin,Dota League Code A,2013-12-29,6th,6.0,,Minor,Dai Le Tao Tao,HyperGloryTeam,0,2,0
Lin,2013 WPC ACE Dota 2 League,2013-11-24,7 - 10th,7.0,10.0,Premier,RattleSnake,,,,3306
Lin,Sina Cup Supernova Dota 2 Open Season 1,2013-09-16,7 - 8th,7.0,8.0,Major,RattleSnake,,0,1,0
ling,ProDotA Cup Southeast Asia #11,2017-10-26,1st,1.0,,Minor,New Beginning,The Prime NND,3,2,1500
ling,ProDotA Cup Southeast Asia #10,2017-09-29,5 - 6th,5.0,6.0,Minor,New Beginning,BOOM ID,0,1,0
ling,ROG MASTERS 2017 Malaysia Qualifier,2017-09-16,5 - 6th,5.0,6.0,Minor,New Beginning,Team HighGround,0,1,0
ling,MSI Battle of Pride,2016-09-01,4th,4.0,,Minor,Orange.Taring,Execration,1,2,0
ling,ProDotA Cup Southeast Asia #1,2016-08-29,3rd,3.0,,Minor,Orange.Taring,WarriorsGaming.Unity,0,2,500
ling,joinDOTA League Season 10 Asia,2016-08-26,4th,4.0,,Minor,Orange.Taring,The Mongolz,1,2,0
ling,Mineski Pro-Gaming League Season 8 Leg 2,2016-08-21,6th,6.0,,Minor,Orange.Taring,Signature.Trust,0,3,0
ling,AOC Masters Championship Season 3,2016-07-29,4th,4.0,,Minor,Orange.Taring,The Mongolz,1,2,0
ling,Mr. Cat Invitational,2016-07-27,7 - 8th,7.0,8.0,Minor,Orange.Taring,S1 Lykos,0,2,0
ling,SEA Kappa Invitational Season 2,2016-07-08,2nd,2.0,,Minor,Orange.Taring,Fnatic,1,3,2500
ling,WCA2016 SEA Qualifiers,2016-04-29,5 - 8th,5.0,8.0,Major,Orange.Taring,WarriorsGaming.Unity,1,2,1528
ling,BTS Southeast Asia #4,2016-04-10,3 - 4th,3.0,4.0,Minor,Taring,Fnatic,0,2,1000
ling,BTS Southeast Asia #2,2015-12-05,3 - 4th,3.0,4.0,Minor,Team SatuDuaTiga,Execration,0,2,1000
ling,Corsair Gaming Arena #4,2015-06-24,3 - 4th,3.0,4.0,Monthly,Team SatuDuaTiga,Kingdom,0,1,0
ling,AOC & Rapoo Masters Championships,2015-05-24,1st,1.0,,Minor,G Guard Esports,Execration,3,1,2000
ling,Corsair Gaming Arena #3,2015-05-23,3 - 4th,3.0,4.0,Monthly,G Guard Esports,TNC Pro Team,0,1,0
ling,Mineski Pro-Gaming League Season 7,2015-05-10,4th,4.0,,Major,G Guard Esports,Mineski,0,1,3000
ling,G-Guard Challenge,2015-04-24,1st,1.0,,Minor,G Guard Esports,,,,1500
ling,OK.- Dota 2 Cup,2014-12-28,2nd,2.0,,Major,G Guard Esports,Can't Say Wips,0,3,12000
ling,MSI Beat IT 2014,2014-11-01,5 - 8th,5.0,8.0,Major,Insidious Idol,,,,0
ling,IeSF Asian Championship,2014-09-12,5 - 8th,5.0,8.0,Major,Orange Esports/Orange Esports,,,,0
ling,BountyHunter Asia Showdown,2014-07-16,3 - 4th,3.0,4.0,Minor,Orange Esports/Orange Esports,Arcanys,1,2,0
ling,GEST The Challenge June,2014-06-16,9 - 16th,9.0,16.0,Major,Orange Esports/Orange Esports,CIS Game,0,2,0
ling,RGN League 2013/2014,2013-12-08,3rd,3.0,,Major,Orange Esports/Orange Esports,MiTH.Trust,2,0,1600
ling,The International 2013,2013-08-08,13 - 16th,13.0,16.0,Premier,MUFC,Team Liquid,0,1,0
ling,AMD Premier League Season 2,2013-07-23,5 - 8th,5.0,8.0,Major,MUFC,Vici Gaming,1,2,0
ling,E2Max L33t Championship,2013-07-07,9 - 16th,9.0,16.0,Major,MUFC,IPod2,0,1,0
ling,Alienware Cup 2013 - Season 1,2013-07-02,9 - 10th,9.0,10.0,Premier,MUFC,Orange Esports/Orange Esports,0,2,1000
ling,AMD Premier League Season 1,2013-05-15,3rd,3.0,,Major,MUFC,Rising Stars,2,1,500
ling,Netolic Pro League 2 (East),2013-04-13,1st,1.0,,Minor,MUFC,Vici Gaming,3,2,500
ling,G-League Season 2,2013-01-02,7 - 8th,7.0,8.0,Premier,MUFC,,,,0
ling,The Asia 2012,2012-12-23,2nd,2.0,,Premier,MUFC,LGD Gaming,0,2,9000
ling,GEST Challenge 2012,2012-12-06,3rd,3.0,,Minor,MUFC,LGD Gaming,1,2,0
ling,Gigabyte E-Sports Tournament Dota 2,2012-11-15,2nd,2.0,,Minor,MUFC,Orange Esports/Orange Esports,1,3,500
ling,G-1 Champions League Season 4,2012-11-07,5 - 6th,5.0,6.0,Premier,MUFC,Orange Esports/Orange Esports,0,2,0
ling,Alienware 2012 Battlegrounds,2012-09-25,2nd,2.0,,Major,MUFC,Orange Esports/Orange Esports,0,2,1000
ling,It's Gosu Monthly Madness Asia,2012-07-29,9 - 16th,9.0,16.0,Monthly,MUFC,EHOME,0,2,0
ling,joinDOTA Masters IX,2012-06-23,3 - 4th,3.0,4.0,Weekly,MUFC,Orange Esports/Orange Esports,0,1,0
ling,The Premier League Season 1,2012-03-11,7th,7.0,,Premier,Meet Your Makers,,,,0
ling,The Defense Season 1,2012-01-08,13 - 24th,13.0,24.0,Premier,MUFC,,,,0
ling,Malaysia Invitational,2011-12-18,4th,4.0,,Major,MUFC,Mineski,0,1,0
ling,The International 2011,2011-08-19,9 - 12th,9.0,12.0,Premier,MUFC,Online Kingdom,0,1,0
Link,Dota 2 Champions League Season 3,2014-05-13,9 - 12th,9.0,12.0,Premier,Meet Your Makers,,,,0
Link,Excellent Moscow Cup,2014-05-09,5 - 10th,5.0,10.0,Premier,Meet Your Makers,,,,0
Link,Fragbite Masters 2014 Spring,2014-04-13,11 - 14th,11.0,14.0,Major,Meet Your Makers,Monomaniac,0,1,0
Link,DreamLeague Season 1,2014-04-08,7 - 11th,7.0,11.0,Premier,Meet Your Makers,,,,8000
Link,StarLadder StarSeries Season 8,2014-01-19,5 - 16th,5.0,16.0,Premier,Mousesports,,,,0
Link,Fragbite Masters,2013-12-04,9 - 16th,9.0,16.0,Major,Mousesports,,,,0
Link,Netolic Pro League #4 West: Third Cup,2013-11-20,3 - 4th,3.0,4.0,Minor,Mousesports,RoX,0,2,0
Link,Dota 2 Champions League Season 1,2013-11-12,7 - 10th,7.0,10.0,Premier,Mousesports,,,,0
Link,Netolic Pro League #4 West: Second Cup,2013-11-11,2nd,2.0,,Minor,Mousesports,Virtus.pro,1,2,0
Link,Netolic Pro League #4 West: First Cup,2013-10-20,5 - 8th,5.0,8.0,Minor,Team Life,Evil Geniuses,1,2,0
Link,StarLadder ProSeries Season 7,2013-09-21,2nd,2.0,,Minor,Team Life,Oslik Gaming,0,2,500
Link,Netolic Pro League #3 West,2013-09-15,1st,1.0,,Minor,Team Life,Revenge eSports,3,0,500
Link,SteelSeries Euro Cup #1,2013-09-08,2nd,2.0,,Monthly,Team Life,Kaipi,2,3,250
Link,The Defense Season 4,2013-06-29,13 - 20th,13.0,20.0,Premier,Lions Pride,,,,0
Link,DreamHack Summer 2013,2013-06-15,9 - 16th,9.0,16.0,Premier,Lions Pride,,,,0
Link,StarLadder StarSeries Season 5,2013-04-07,5 - 16th,5.0,16.0,Premier,Dd.Dota,,,,0
Link,DotaHut Invitational,2013-03-03,7 - 8th,7.0,8.0,Minor,Dd.Dota,Team Dignitas,0,2,0
Link,The Defense Season 3,2013-02-14,9 - 12th,9.0,12.0,Premier,Dd.Dota,Mousesports,0,2,0
Link,StarLadder StarSeries Season 4,2012-12-23,5 - 16th,5.0,16.0,Premier,Dd.Dota,,,,0
Link,Gosuleague Season 5 Division 1,2012-12-22,4 - 8th,4.0,8.0,Major,Dd.Dota,,,,0
Link,DreamHack Summer 2012,2012-06-16,9 - 16th,9.0,16.0,Premier,The Tough Bananas,,,,0
Link,The Arena #1,2012-04-15,3rd,3.0,,Minor,Quantic Gaming,Mousesports,2,1,0
Link,The Premier League Season 1,2012-03-11,4th,4.0,,Premier,Quantic Gaming,,,,0
Link,The Defense Season 1,2012-03-04,2nd,2.0,,Premier,Quantic Gaming,Natus Vincere,2,3,3299
